"Lat_diff","DOM","followers","price","square","floor","subway","HouseAge","communityAverage","elevator"
0.337261999999996,15,4,48180,132.63,18,"0",17,47734,"1"
0.212876999999999,17,14,54043,161.91,15,"0",5,55502,"1"
0.478961999999996,70,25,85047,211.65,9,"0",7,87365,"1"
0.370654999999999,23,57,125089,140.7,6,"1",24,102643,"0"
0.239346999999995,16,0,53904,214.27,4,"0",15,54842,"0"
0.416432,19,32,110194,139.3,26,"1",16,91516,"1"
0.490831999999997,8,22,55496,137.67,25,"1",13,46667,"1"
0.453277,3,13,55050,148.23,22,"1",17,59366,"1"
0.478541,82,86,73380,132.19,6,"0",10,70823,"1"
0.517561999999998,286,82,41198,130.59,11,"0",9,38384,"1"
0.340436999999994,45,55,115295,153.52,6,"1",11,104991,"1"
0.383451000000001,264,305,79920,198.95,10,"1",17,82893,"1"
0.519346999999996,123,97,37179,154.66,6,"1",14,44326,"0"
0.381391999999998,19,7,85471,134.55,28,"1",15,75074,"1"
0.350044999999994,5,6,82447,200.13,23,"1",16,68452,"1"
0.304254,12,63,51431,138.05,6,"0",11,46072,"0"
0.437570000000001,83,23,92144,162.79,14,"1",12,86353,"1"
0.370128999999999,6,25,69676,141.37,18,"1",4,69200,"1"
0.338397000000001,63,60,109624,222.58,27,"1",8,78590,"1"
0.432212999999997,133,48,52897,241.98,14,"1",18,64716,"1"
0.281562000000001,9,0,68610,153.04,11,"0",8,58174,"1"
0.503889999999998,2,6,6657,338.03,30,"1",13,43211,"1"
0.503889999999998,2,4,6745,338.03,30,"1",13,43211,"1"
0.522705999999999,52,47,40357,130.09,5,"1",21,47794,"0"
0.195625,5,0,31831,157.08,6,"0",12,33518,"0"
0.426465999999998,12,31,88729,174.69,21,"1",16,79739,"1"
0.438660999999996,1,0,54896,132.98,9,"0",17,60452,"1"
0.499980999999998,224,174,77753,169.77,24,"0",4,76071,"1"
0.340454000000001,7,35,132552,171.48,17,"1",18,106865,"1"
0.522584999999999,39,46,27546,199.67,32,"1",14,33820,"1"
0.344768999999999,98,33,58195,211.36,14,"1",19,66347,"1"
0.419584999999998,12,31,90225,130.23,18,"1",18,75239,"1"
0.549315,12,46,30925,160.65,7,"0",19,34854,"0"
0.210086999999994,81,51,56259,138.38,18,"0",5,52370,"1"
0.345179999999999,28,6,103812,134.86,9,"1",21,87076,"1"
0.372184999999995,12,8,32511,184.25,7,"0",19,42363,"0"
0.365057,7,7,87391,168.21,9,"0",10,72074,"1"
0.478961999999996,12,0,97842,139,18,"0",6,87365,"1"
0.446444999999997,11,0,86493,150.07,25,"1",11,75993,"1"
0.440521999999994,31,26,68380,175.49,18,"0",21,58188,"1"
0.492807999999997,11,39,51391,148.86,25,"1",9,60785,"1"
0.293077999999994,28,33,52490,196.8,18,"0",8,48906,"1"
0.511806999999997,39,6,40064,131.54,6,"0",16,35931,"0"
0.247080999999994,18,52,32203,145.95,11,"1",17,42943,"1"
0.494948000000001,180,60,75363,143.97,4,"1",12,75490,"0"
0.519346999999996,40,52,31742,229.98,6,"1",14,44326,"0"
0.494948000000001,10,1,95556,135,9,"1",9,75490,"1"
0.503191000000001,19,4,56365,135.37,21,"1",7,45854,"1"
0.413094000000001,3,0,73945,246.13,28,"1",10,90017,"1"
0.509567999999994,14,10,38402,140.62,19,"0",16,38156,"1"
0.564757,5,33,24383,187.43,7,"0",20,35860,"0"
0.474125999999998,108,10,66172,139.94,30,"1",13,60338,"1"
0.329789999999996,5,19,83658,138.66,19,"1",16,76617,"1"
0.363796000000001,89,15,119590,171.42,32,"1",14,103114,"1"
0.454138,20,0,128079,203,9,"0",10,118404,"1"
0.36401,66,58,60867,134.72,21,"0",14,60013,"1"
0.380040000000001,10,81,62389,146.18,27,"0",10,62598,"1"
0.473796,19,10,29835,147.48,6,"0",17,29574,"0"
0.526344999999999,17,0,44306,137.68,6,"0",18,40612,"0"
0.509841999999999,7,0,73173,162.63,5,"0",13,67509,"0"
0.379587999999998,27,43,68682,130.02,27,"0",11,58092,"1"
0.372324999999996,39,0,40958,188,6,"0",17,47095,"0"
0.382714,29,101,105583,151.54,18,"0",9,99879,"1"
0.530051999999998,6,7,42192,191.51,4,"0",19,39177,"0"
0.286811,4,13,68687,138.31,10,"1",11,60067,"1"
0.522584999999999,13,21,38397,148.45,17,"1",14,33820,"1"
0.519236999999997,143,39,38076,148.39,6,"0",12,39995,"0"
0.456733,18,25,105237,138.26,6,"0",10,88248,"1"
0.382767000000001,3,0,73530,170,11,"1",17,63676,"1"
0.520519999999998,34,33,48792,131.17,6,"1",14,41629,"0"
0.329139999999995,161,186,83775,139.66,20,"1",9,80504,"1"
0.492807999999997,40,125,68024,133.19,25,"1",10,60785,"1"
0.340147999999999,72,37,117256,201.27,24,"1",4,80006,"1"
0.522584999999999,12,22,32959,148.67,17,"1",14,33820,"1"
0.507075,10,4,50642,140.2,6,"0",14,52466,"0"
0.214359999999999,8,0,48533,133.93,9,"0",6,45617,"0"
0.416843999999998,8,1,106568,156.52,23,"1",12,98858,"1"
0.501582999999997,9,0,77836,194,4,"0",13,69655,"0"
0.388967999999998,1,2,97913,139.41,16,"1",14,94968,"1"
0.363869000000001,2,3,96473,138.9,18,"1",11,85047,"1"
0.444499,6,0,68698,131.01,24,"1",14,64765,"1"
0.372672999999999,39,26,45560,138.28,7,"1",17,42790,"0"
0.401221,9,13,70655,148.61,15,"0",15,61067,"1"
0.351056999999997,19,19,53512,151.37,28,"1",7,47875,"1"
0.337651999999999,11,23,149213,131.49,14,"1",4,121817,"1"
0.334340999999995,77,98,33016,163.53,6,"0",16,39571,"0"
0.342276999999996,18,14,109216,140.09,21,"1",10,95184,"1"
0.453713,8,20,71944,142.75,6,"1",18,57134,"0"
0.509841999999999,10,12,77719,130.6,5,"0",16,67509,"0"
0.518919999999994,297,126,34077,161.4,6,"1",14,52980,"0"
0.522584999999999,11,12,40666,133.53,17,"1",14,33820,"1"
0.396147999999997,6,0,48688,136.79,6,"0",13,44510,"0"
0.421872,2,0,50658,152,19,"0",8,48169,"1"
0.564757,8,14,25263,187.43,7,"0",21,35860,"0"
0.340573999999997,12,0,68889,135,25,"0",7,57942,"1"
0.471407999999997,17,26,89950,134.52,10,"0",4,82571,"1"
0.322482999999998,19,0,91367,139,24,"0",13,81221,"1"
0.132062999999995,25,0,42759,145,24,"1",3,43597,"1"
0.384440999999995,53,26,86127,203.19,18,"0",7,79727,"1"
0.494940999999997,120,55,70740,213.46,27,"1",7,77695,"1"
0.443017999999995,7,14,68146,161.42,26,"1",13,60653,"1"
0.313867999999999,13,20,58362,133.65,6,"0",10,46049,"0"
0.410471000000001,5,6,54504,139.44,22,"0",14,51827,"1"
0.342192999999995,7,15,112344,142.42,16,"1",11,87553,"1"
0.358700999999996,11,30,120000,144,6,"1",21,113563,"0"
0.356423999999997,23,0,69931,143,30,"1",12,79774,"1"
0.351016999999999,164,110,63137,135.58,33,"1",8,57333,"1"
0.374330999999998,90,52,72939,148.07,13,"0",13,76569,"1"
0.197382999999995,258,69,56598,157.78,16,"0",2,58983,"0"
0.352103,19,22,62731,135.5,28,"1",17,52587,"1"
0.449767999999999,13,10,47098,163.49,31,"1",16,49933,"1"
0.247080999999994,4,0,16595,154.87,18,"1",14,42943,"1"
0.354025,27,14,32878,243.33,23,"1",15,40242,"1"
0.203333999999998,17,211,55000,146.91,11,"1",10,47318,"1"
0.422325999999998,7,0,71647,140.97,28,"1",14,76949,"1"
0.450893999999998,2,0,80617,142.65,25,"1",17,67308,"1"
0.345005999999998,96,40,43118,180.9,23,"0",12,45447,"1"
0.196632000000001,6,13,31269,132.08,6,"1",15,29747,"0"
0.518436000000001,19,15,58965,141.61,17,"1",6,54156,"1"
0.397773999999998,8,16,111937,152.14,19,"1",14,94155,"1"
0.329087000000001,144,199,47994,312.54,25,"0",15,47557,"1"
0.368032999999997,16,10,89454,138.62,23,"1",9,83321,"1"
0.448456,18,0,49232,167,20,"1",17,51610,"1"
0.368409999999997,20,43,52357,141.34,10,"1",14,56764,"1"
0.549315,13,29,36099,138.51,6,"0",19,34854,"0"
0.517795999999997,9,25,38973,164.22,13,"1",14,37661,"1"
0.564757,91,87,24053,185.01,7,"0",19,35860,"0"
0.336262999999995,41,74,54152,137.43,11,"1",15,47048,"1"
0.509567999999994,137,205,31255,153.9,7,"0",16,38156,"0"
0.322103999999996,207,173,50216,153.34,7,"1",20,57934,"0"
0.522584999999999,37,33,36247,147.6,13,"1",14,33820,"1"
0.522584999999999,5,9,37306,173.7,13,"1",14,33820,"1"
0.440761999999999,7,7,72681,156.3,29,"1",15,66952,"1"
0.454138,11,0,109757,246,9,"0",9,118404,"1"
0.281708999999999,3,0,76598,137.08,10,"1",13,65719,"1"
0.610886999999998,5,0,41490,141,14,"0",9,39766,"1"
0.406185000000001,5,0,64945,144.74,15,"0",14,58984,"1"
0.282691,17,4,66396,132.99,22,"1",12,58879,"1"
0.356389,21,0,110085,198.03,33,"1",13,106925,"1"
0.376382999999997,6,18,81056,139.41,15,"1",9,70693,"1"
0.366893999999995,17,0,90000,165,24,"1",7,97118,"1"
0.522902999999999,174,78,39171,157.77,18,"0",13,36869,"1"
0.524913999999995,5,4,34110,170.04,7,"0",16,43281,"0"
0.512065999999997,25,85,29879,200.81,32,"0",16,40934,"1"
0.346426000000001,184,91,77504,148.38,24,"0",9,64222,"1"
0.361655999999996,11,21,95285,142.73,42,"1",12,68486,"1"
0.519346999999996,169,68,41729,140.55,6,"1",14,44326,"0"
0.370725099999994,3,0,86727,305.56,35,"1",3,86411,"1"
0.386339,13,0,119171,193,15,"0",8,106096,"1"
0.181774999999995,34,29,54535,144.13,11,"1",14,43458,"1"
0.346806999999998,4,9,70658,139.83,9,"0",16,61273,"1"
0.339641999999998,25,0,149551,151.12,26,"1",4,101676,"1"
0.417330999999997,245,72,70032,142.65,9,"0",9,66128,"1"
0.363447999999998,165,166,100598,217.7,14,"0",13,104621,"1"
0.359564999999996,10,17,83561,146.6,32,"0",12,68904,"1"
0.238070999999998,20,0,47787,131,10,"0",7,43366,"1"
0.333937999999996,7,7,54993,140.2,14,"1",12,45031,"1"
0.564757,11,8,30246,152.75,7,"0",17,35860,"0"
0.511012999999998,2,7,41596,158.67,13,"1",16,34439,"1"
0.293077999999994,62,90,51060,141.99,22,"0",12,48141,"1"
0.304573999999995,27,30,53676,147.18,31,"1",17,49788,"1"
0.214359999999999,4,0,49660,134.92,11,"0",5,45617,"1"
0.327041999999999,100,6,111021,146.82,6,"1",6,96118,"1"
0.291315999999995,287,152,57295,172.79,6,"1",13,67822,"0"
0.442875999999998,36,20,96114,144.62,23,"0",13,60587,"1"
0.522902999999999,285,48,23097,231.64,17,"0",12,36869,"1"
0.517795999999997,4,28,32921,176.18,32,"1",14,37661,"1"
0.413857999999998,19,0,65750,200,12,"1",15,54645,"1"
0.442211,8,41,71630,181.49,15,"0",17,77070,"1"
0.471530999999999,5,3,28327,155.33,6,"0",18,30962,"0"
0.471530999999999,1,0,23887,247,7,"0",18,30962,"0"
0.210086999999994,35,18,59805,138.45,18,"0",5,52370,"1"
0.441190999999996,6,10,40901,217.6,19,"0",17,37693,"1"
0.282691,4,2,63320,133.45,22,"1",12,58879,"1"
0.413094000000001,9,9,97578,148.6,22,"1",11,90017,"1"
0.522584999999999,6,13,39120,163.6,14,"1",14,33820,"1"
0.218533000000001,203,44,32729,151.55,14,"0",8,32460,"1"
0.379688999999999,7,0,64963,133,9,"0",10,56973,"1"
0.443883,226,120,123753,134.3,25,"1",5,109474,"1"
0.239416999999996,284,51,60371,138.81,18,"0",6,56080,"1"
0.478999999999999,13,0,105074,133.24,6,"0",17,85111,"0"
0.366530999999995,77,67,57912,150.23,11,"1",14,61359,"1"
0.342993,69,96,64240,210.15,18,"1",14,97078,"1"
0.367866999999997,220,229,53025,140.5,6,"0",18,70230,"0"
0.490195999999997,35,13,77347,147.26,11,"1",10,61727,"1"
0.404592999999998,20,6,66594,137.4,9,"0",8,63949,"1"
0.356379999999994,13,0,100177,158.92,23,"1",15,92162,"1"
0.442155999999997,24,9,65466,133.2,26,"1",19,60348,"1"
0.358909999999995,128,42,66093,135.87,30,"1",15,65810,"1"
0.303840999999998,8,2,41507,130.34,19,"1",11,36432,"1"
0.417330999999997,104,128,71742,158.89,9,"0",8,66128,"1"
0.448738999999996,25,58,59227,134.23,7,"1",19,57510,"0"
0.235715999999996,112,131,55161,149.2,9,"0",14,54918,"1"
0.453277,76,42,54983,148.23,22,"1",17,59366,"1"
0.626753000000001,3,0,51334,150,11,"0",5,43947,"1"
0.256965999999998,66,11,49569,136.58,9,"1",15,43777,"1"
0.221800999999999,16,49,47504,131.57,6,"1",15,45110,"0"
0.522371999999997,16,24,33846,192.05,7,"0",12,38281,"0"
0.380040000000001,4,7,66356,137.14,27,"0",10,62598,"1"
0.454820999999995,2,0,80976,205,24,"1",10,72391,"1"
0.407126999999996,13,25,76192,143.98,22,"1",20,68844,"1"
0.282039999999995,1,1,65252,188.5,6,"0",8,56808,"1"
0.350676999999997,3,11,49719,138.58,16,"0",10,45177,"1"
0.339641999999998,3,0,122459,163.32,26,"1",4,101676,"1"
0.288050999999996,11,47,58953,132.31,11,"1",12,52385,"1"
0.220886,5,0,64856,131.06,27,"1",7,56901,"1"
0.132062999999995,25,14,50688,143.23,26,"1",3,43597,"1"
0.517561999999998,2,0,44879,160.21,15,"0",9,38384,"1"
0.372935999999996,225,27,56386,212.82,17,"1",14,83273,"1"
0.574242999999996,4,2,27326,172,5,"0",22,34641,"0"
0.424467,275,54,123170,133.15,20,"1",6,129361,"1"
0.524913999999995,6,11,31456,209.82,7,"0",17,43281,"0"
0.361528999999997,11,8,51581,177.78,29,"1",17,43458,"1"
0.610886999999998,148,52,37552,144.6,9,"0",9,39766,"1"
0.340199999999996,7,0,52825,131,14,"0",15,51741,"1"
0.437354999999997,16,0,85050,134.04,20,"0",17,72339,"0"
0.323228999999998,7,9,69014,144.9,18,"0",17,54289,"1"
0.342276999999996,109,18,98509,140.09,21,"1",10,95184,"1"
0.399175,8,0,114402,138.11,16,"0",16,92121,"1"
0.522584999999999,19,89,29017,195.75,32,"0",14,33820,"1"
0.316683999999995,82,70,54480,135.83,22,"1",19,54180,"1"
0.453277,13,1,62478,137.17,22,"1",17,59366,"1"
0.522584999999999,3,0,41767,134.08,13,"1",14,33820,"1"
0.437570000000001,3,0,102679,224,10,"1",12,86353,"1"
0.442155999999997,95,0,57084,154.16,25,"1",18,60348,"1"
0.378385999999999,9,0,96806,163.73,16,"1",11,91022,"1"
0.217202,48,0,35572,140,15,"0",2,38086,"0"
0.310049999999997,2,0,56674,133.22,5,"0",14,48809,"0"
0.351051999999996,14,0,57845,198.81,25,"1",13,51746,"1"
0.408701000000001,2,0,39420,241,19,"1",12,41072,"1"
0.365057,2,2,93156,177.66,9,"0",10,72074,"1"
0.526344999999999,96,93,35022,145.34,7,"0",17,40612,"0"
0.519208999999996,1,0,41007,146.32,6,"0",12,37700,"0"
0.509567999999994,7,19,39542,141.37,17,"0",16,38156,"1"
0.364705999999998,81,54,104831,175.14,28,"1",7,100512,"1"
0.285049999999998,71,56,74379,139.96,12,"1",12,64661,"1"
0.412346999999997,7,7,65383,171.3,22,"1",19,75591,"1"
0.312897999999997,27,0,72356,147.88,17,"1",8,60399,"1"
0.379688999999999,11,0,67401,133.53,9,"0",10,56973,"1"
0.323930999999995,11,6,45410,162.52,11,"0",14,40026,"1"
0.314428999999997,56,62,49905,136.26,33,"1",14,50982,"1"
0.381436000000001,22,0,56519,208.78,22,"1",16,60459,"1"
0.425964,18,24,77025,136.32,24,"1",16,71853,"1"
0.517561999999998,163,154,42130,153.1,15,"0",9,38384,"1"
0.506243999999995,188,118,33287,136.69,6,"0",17,39940,"0"
0.377144999999999,5,0,63334,165,22,"1",14,66938,"1"
0.565798999999998,18,11,48749,130.67,18,"0",13,43994,"1"
0.315691000000001,7,0,77752,140.19,20,"1",12,65820,"1"
0.494948000000001,94,109,67538,149.25,9,"1",12,75490,"1"
0.496398999999997,64,153,43373,152.17,14,"0",13,46613,"1"
0.574242999999996,59,107,29222,165.29,6,"0",20,34641,"0"
0.655684000000001,64,54,46594,138.43,28,"0",8,45281,"1"
0.314884999999997,31,15,74714,147.23,33,"1",4,66300,"1"
0.390024999999994,44,22,85417,158.05,8,"0",11,84680,"1"
0.399115999999999,4,0,105068,166.56,22,"0",15,94204,"1"
0.476212999999994,73,14,80695,164.2,5,"1",14,74522,"0"
0.404585999999995,56,82,65868,136.79,9,"0",10,56107,"1"
0.317144999999996,96,43,61066,237.45,4,"0",8,48160,"1"
0.380040000000001,11,12,70695,144,27,"0",10,62598,"1"
0.626753000000001,7,19,44871,137.06,11,"0",6,43947,"1"
0.379311999999999,112,39,64167,145.87,23,"0",8,56192,"1"
0.366530999999995,121,113,59268,132.45,13,"1",15,61359,"1"
0.337128,10,0,66920,155.41,27,"0",3,53765,"1"
0.261877999999996,104,122,46265,221.55,7,"0",15,51127,"0"
0.370840999999999,19,38,76167,144.42,22,"1",9,69878,"1"
0.309810999999996,261,55,59120,154.94,13,"1",11,74909,"1"
0.432989999999997,8,12,73998,169.6,32,"1",17,62705,"1"
0.320420999999996,14,1,69566,138,13,"0",13,59419,"1"
0.322586000000001,77,85,69271,143.64,21,"1",11,59213,"1"
0.379587999999998,32,49,66879,141.75,27,"0",11,58092,"1"
0.567184999999995,15,16,38753,230.95,5,"0",13,37937,"1"
0.358936,142,83,78870,158.49,18,"0",9,74295,"1"
0.359829999999995,26,103,57250,142.36,26,"0",8,54263,"1"
0.374451999999998,91,65,59302,155.14,21,"1",18,61591,"1"
0.335003,154,84,45117,132.99,6,"0",11,44062,"0"
0.322586000000001,1,0,69678,155,18,"1",13,59213,"1"
0.407738999999999,172,40,85672,214.54,31,"1",12,99671,"1"
0.419584999999998,3,0,80097,136.71,26,"1",18,75239,"1"
0.432989999999997,176,98,74294,192.48,32,"1",17,62705,"1"
0.285373,3,0,63617,131.57,18,"1",12,49715,"1"
0.203333999999998,3,0,53473,149.61,6,"1",9,47318,"1"
0.331738999999999,11,65,101144,151.27,14,"1",13,89350,"1"
0.323228999999998,12,0,59076,144.9,18,"0",17,54289,"1"
0.499980999999998,133,39,76462,148.18,10,"0",3,76071,"1"
0.511012999999998,27,9,45256,132.58,13,"1",16,34439,"1"
0.620563999999995,123,96,31076,130.65,6,"0",16,31282,"0"
0.310049999999997,30,58,52219,135.01,9,"0",12,48809,"1"
0.246206000000001,21,46,44204,133.7,7,"0",14,46232,"0"
0.484806999999996,267,69,60016,139.63,32,"1",9,62595,"1"
0.522584999999999,98,130,35486,134.14,17,"1",14,33820,"1"
0.394962999999997,6,43,109778,136.64,19,"0",14,97294,"1"
0.384771999999998,33,26,81260,145.83,7,"0",7,72529,"1"
0.416432,90,54,108137,132.24,26,"1",15,91516,"1"
0.293077999999994,20,25,55728,148.94,18,"0",8,48906,"1"
0.359666999999995,3,0,41470,146.13,24,"1",17,43307,"1"
0.239416999999996,44,26,72557,141.27,18,"0",6,56080,"1"
0.367473999999994,25,0,79495,134.6,16,"0",10,56335,"1"
0.563454,110,425,21818,214.51,6,"0",22,24941,"0"
0.282039999999995,7,28,73808,140.5,15,"1",8,56808,"1"
0.511012999999998,14,33,39478,158.32,13,"1",17,34439,"1"
0.361424999999997,70,14,62389,134.64,24,"1",15,56631,"1"
0.197412999999997,33,23,43935,134.29,10,"1",14,39845,"1"
0.454820999999995,163,2,63652,141.08,24,"1",10,72391,"1"
0.337105999999999,210,185,87780,133.06,15,"1",9,90220,"1"
0.322657999999997,73,32,42176,135.15,6,"1",13,43368,"0"
0.310049999999997,4,0,54757,136.97,9,"0",12,48809,"1"
0.212876999999999,19,0,68182,176,8,"0",5,55502,"1"
0.517725999999996,19,85,29728,204.86,6,"0",14,36411,"0"
0.403230999999998,125,323,65647,202.6,27,"1",12,72589,"1"
0.630145999999996,25,26,41049,134.72,9,"0",5,37328,"1"
0.311912,105,49,74644,137.32,19,"1",11,67612,"1"
0.290416999999998,159,138,61142,157.83,11,"1",12,63312,"1"
0.182058999999995,42,6,33787,270.82,15,"0",10,41471,"1"
0.244080999999994,4,0,49953,137.33,7,"1",17,46927,"1"
0.218533000000001,32,15,35798,153.64,14,"0",8,32460,"1"
0.347787999999994,2,0,102319,138,6,"1",13,112550,"0"
0.297813999999995,130,101,59888,160.3,18,"1",8,54571,"1"
0.509841999999999,14,22,73515,149.63,5,"0",13,67509,"0"
0.442211,166,56,79558,148.32,26,"1",16,77070,"1"
0.524913999999995,15,18,40370,136.24,7,"0",17,43281,"0"
0.399115999999999,4,16,113600,152.73,20,"0",15,94204,"1"
0.517725999999996,187,86,30085,169.52,6,"0",15,36411,"0"
0.390024999999994,46,73,103430,148.41,7,"0",11,84680,"1"
0.471407999999997,92,51,92896,134.56,10,"0",3,82571,"1"
0.376382999999997,73,17,83795,150.13,12,"1",9,70693,"1"
0.526499999999999,26,68,47887,133.65,10,"0",8,47574,"1"
0.466411999999998,6,0,100095,137.87,7,"1",13,78350,"0"
0.384771999999998,2,0,81406,208.83,6,"0",9,72529,"1"
0.519208999999996,94,93,35605,143.24,6,"1",12,37700,"0"
0.279114999999997,2,0,56169,154,29,"1",15,57277,"1"
0.419470999999994,3,0,129742,237.95,6,"1",15,127805,"1"
0.350676999999997,127,138,46514,138.67,16,"0",10,45177,"1"
0.447544999999998,93,75,81386,159.12,14,"1",16,77927,"1"
0.364683999999997,139,124,67634,142.68,7,"0",8,64797,"1"
0.195235999999994,9,0,42554,141,9,"0",8,36545,"1"
0.409492,174,122,112531,164.4,13,"1",13,111220,"1"
0.533037999999998,105,135,36726,134.24,7,"1",15,47674,"0"
0.517795999999997,13,0,41044,138,32,"1",14,37661,"1"
0.377144999999999,7,13,82530,130.62,22,"1",14,66938,"1"
0.346426000000001,36,41,70872,155.21,26,"0",10,64222,"1"
0.346193999999997,228,35,52232,134.02,22,"0",11,54836,"1"
0.399115999999999,243,129,94856,156.87,22,"0",14,94204,"1"
0.384529000000001,31,0,49790,238,8,"1",19,56315,"1"
0.322586000000001,14,10,70339,137.62,14,"1",13,59213,"1"
0.293077999999994,169,45,47718,130.98,10,"0",12,48141,"1"
0.132062999999995,121,31,45563,130.59,26,"1",3,43597,"1"
0.364449999999998,166,62,60517,142.11,29,"1",17,58126,"1"
0.451321,48,23,53279,202.71,24,"1",13,70291,"1"
0.444499,3,16,71446,130.17,24,"1",16,64765,"1"
0.419470999999994,15,38,148051,171.36,6,"1",16,127805,"1"
0.307984999999995,217,314,61032,131.49,18,"1",19,59829,"1"
0.315729999999995,124,47,58098,142.52,4,"0",6,53769,"1"
0.596499999999999,11,14,42093,172.24,9,"0",10,37221,"1"
0.072299000000001,124,137,32247,138,12,"0",6,31106,"1"
0.360465999999995,175,19,47191,186.48,33,"1",12,50166,"1"
0.424968,2,0,123501,141.7,4,"1",36,117529,"0"
0.379311999999999,29,30,66791,188.2,19,"0",8,56192,"1"
0.419584999999998,246,50,59767,137.2,18,"1",18,75239,"1"
0.517795999999997,164,25,37087,133.47,14,"1",14,37661,"1"
0.313961999999997,63,164,70681,155.63,15,"0",7,70205,"1"
0.245888999999998,19,23,38411,194.22,18,"1",15,46608,"1"
0.351251999999995,11,12,52988,150.98,19,"1",8,46339,"1"
0.432989999999997,3,13,69923,193.07,32,"1",17,62705,"1"
0.359666999999995,21,40,45684,130.9,21,"1",17,43307,"1"
0.630145999999996,2,0,40741,135,11,"0",5,37328,"1"
0.353769,224,242,29616,151.95,6,"1",19,44835,"0"
0.399567999999995,13,29,112809,140.06,20,"0",18,85478,"1"
0.458379000000001,48,101,89300,134.38,6,"0",15,81801,"0"
0.512065999999997,19,55,36349,131.78,6,"0",16,40934,"0"
0.452773000000001,2,0,28793,191.02,28,"1",9,101662,"1"
0.399567999999995,237,180,87689,137.76,23,"0",19,85478,"1"
0.442155999999997,33,46,63287,133.52,26,"1",19,60348,"1"
0.200334999999995,81,29,52070,153.64,33,"1",2,47847,"1"
0.378385999999999,27,0,83911,179,16,"1",11,91022,"1"
0.408680999999994,123,69,75457,178.91,19,"1",16,72245,"1"
0.322586000000001,16,1,71740,138,14,"1",13,59213,"1"
0.314884999999997,158,67,70164,171.03,32,"1",7,66300,"1"
0.336262999999995,9,46,50377,137.96,11,"1",15,47048,"1"
0.552552999999996,3,14,34574,144.62,4,"0",13,41888,"0"
0.413905,68,29,96735,152.79,28,"1",13,86465,"1"
0.289279999999998,9,43,46486,160.91,20,"1",12,44116,"1"
0.377451000000001,3,10,61814,172.13,18,"1",8,51255,"1"
0.522371999999997,100,137,33202,149.09,6,"0",12,38281,"0"
0.279488999999998,116,34,57397,146.35,30,"1",16,57372,"1"
0.674355999999996,72,41,40104,142.78,7,"1",7,38455,"1"
0.363796000000001,4,0,129623,131.15,32,"1",14,103114,"1"
0.552552999999996,27,195,35087,143.93,4,"0",13,41888,"0"
0.290714000000001,173,22,74043,153.29,16,"1",11,71463,"1"
0.522371999999997,30,45,34033,151.62,6,"0",13,38281,"0"
0.369431999999996,19,29,59135,147.63,19,"0",14,50227,"1"
0.337727000000001,21,93,104578,131.96,19,"1",8,89617,"1"
0.317034999999997,23,48,95780,135.42,20,"0",9,81880,"1"
0.506243999999995,29,16,42267,136.04,6,"0",17,39940,"0"
0.486163999999995,59,32,111183,202.46,6,"0",6,100306,"1"
0.351056999999997,5,16,57559,137.39,18,"1",7,47875,"1"
0.517725999999996,85,83,37208,134.38,7,"0",15,36411,"0"
0.522584999999999,127,52,29252,152.47,32,"1",14,33820,"1"
0.447544999999998,134,132,77875,159.23,14,"1",16,77927,"1"
0.260235999999999,1,0,48360,149.92,6,"0",13,37362,"0"
0.440521999999994,1,0,59754,143.59,18,"0",21,58188,"1"
0.369506000000001,1,4,120037,143.29,14,"1",9,112709,"1"
0.530051999999998,41,51,40468,191.51,4,"0",20,39177,"0"
0.221800999999999,7,19,47993,135.02,5,"1",15,45110,"0"
0.072299000000001,171,16,31538,183.91,8,"0",6,31106,"1"
0.299786999999995,12,18,62892,134.04,14,"0",15,50526,"1"
0.452816999999996,9,18,68082,186.54,24,"1",15,63230,"1"
0.381558999999996,9,1,130349,151.9,6,"1",18,112599,"1"
0.419902,7,1,99965,141.05,19,"1",17,80810,"1"
0.630145999999996,11,20,44000,131.82,11,"0",5,37328,"1"
0.440182,268,26,59927,214.43,20,"1",17,63816,"1"
0.442155999999997,260,46,47784,150.68,26,"1",18,60348,"1"
0.462733,36,27,99275,130.95,15,"1",11,90299,"1"
0.239346999999995,20,45,60777,159.6,5,"0",13,54842,"0"
0.363447999999998,260,47,106540,197.11,15,"0",13,104621,"1"
0.373839999999994,214,54,39059,130.83,14,"1",17,47203,"1"
0.385338999999995,219,91,83058,178.19,20,"1",13,81503,"1"
0.496141999999999,66,83,85294,140.69,18,"0",5,86307,"1"
0.428612999999999,7,14,90061,183.21,24,"1",9,77343,"1"
0.444020999999999,234,90,66465,138.42,24,"1",16,69261,"1"
0.421430999999998,2,0,59576,344.1,20,"1",14,50565,"1"
0.313244999999995,79,75,47842,139,8,"1",10,49350,"1"
0.379525000000001,105,0,110417,168,5,"1",20,106697,"0"
0.344538,56,19,118249,211.42,15,"1",11,94514,"1"
0.437059999999995,24,2,50207,294.78,16,"1",21,45052,"1"
0.418976999999998,120,129,67747,142.59,14,"1",14,75022,"1"
0.371928999999994,1,0,89312,210.5,6,"1",27,96977,"1"
0.335878999999998,6,0,97924,178.2,17,"1",12,78799,"1"
0.445203999999997,4,0,79098,178.26,14,"1",7,77607,"1"
0.390024999999994,11,0,85554,254.81,8,"0",5,84680,"1"
0.310049999999997,91,125,50914,139.06,9,"0",12,48809,"1"
0.247080999999994,8,10,48413,150.58,18,"1",14,42943,"1"
